job_skills,skill_id
Seminars,5563
Curriculum Development,5564
Postdoctoral Supervision,5565
Staff Supervision,5566
StartUp Packages,5567
Research Statement,5568
Teaching Statement,5569
Professional References,5570
Criminal Background Check,5571
Booster,5572
Catholic,5573
Augustinian,5574
Liberal Arts,5575
Health Sciences,5576
Social Policy,5577
Business,5578
Carnegie Classification,5579
NCAA Division I,5580
AWS Fargate (EKS Fargate),5581
Modems,5582
Routers,5583
CMTS,5584
Cloud Architectures,5585
Microsoft Certified: Azure Administrator Associate,5586
Microsoft Certified: Azure Data Engineer Associate,5587
Data Factory,5588
Synapse Analytics,5589
D360 Application,5590
Data Leadership,5591
Data Governance Processes,5592
Data Governance Tools,5593
Data Governance Procedures,5594
Information Management Practices,5595
Information Lifecycle Management,5596
Business Audits,5597
System Users,5598
Business Priorities,5599
Technology Priorities,5600
Infrastructure Management,5601
Information Technology ticket systems,5602
Cat 6 Cat 6e fiber terminations and cabling,5603
Test equipment operation,5604
Assembly drawings diagrams schematics,5605
Structured cabling,5606
Fluke equipment,5607
Telecommunications connectivity,5608
Power provisioning,5609
Power Distribution Units,5610
Environmental monitoring,5611
Schneider Electric DCIM,5612
Cabinet installation,5613
Crossconnects,5614
Remote hands requests,5615
Vendor maintenance,5616
Project installation,5617
Telecommunication and server infrastructure,5618
Compute resources,5619
Cabinets,5620
Power,5621
Fiber,5622
MDF,5623
IDF,5624
Network cabling,5625
Equipment Maintenance,5626
Interpersonal Communication,5627
MS SQL Server,5628
CrossFunctional Teams,5629
Protected Sensitivity Data Points,5630
Microsoft Fabric,5631
Purview,5632
Database,5633
Collection,5634
Aggregation,5635
Data streams,5636
System integration,5637
Microsoft Analytics services,5638
Data handling,5639
Data understanding,5640
Data generators,5641
Canned reports,5642
Clustered column store tables,5643
Realtime access to technical and skilled resources,5644
Hacking,5645
Innovation contests,5646
Pivoting,5647
Open Source Programming Languages,5648
Scalable Tools,5649
Annotation,5650
Explainability,5651
Distributed Capability,5652
BS/MS/PhD in Computer Science Engineering Machine Learning or related scientific field,5653
10+ years of professional experience in data science and/or machine learning,5654
Distributed Systems Architecture,5655
Dynamic Business Environment,5656
RSUs,5657
ESPP,5658
Continuous Professional Development,5659
Product Training,5660
Career Pathing,5661
Inclusion Talks,5662
Mental Health Benefits,5663
Evaluation Report,5664
Accountability Report,5665
Juvenile Justice Reform,5666
Children's Mental Health Crisis,5667
Marginalized Communities,5668
Quality Data Specialist,5669
Registered Nurse,5670
Clinical information extraction,5671
Retrospective review,5672
Concurrent review,5673
Clinical data abstraction,5674
Data confidentiality,5675
Spreadsheet,5676
Sales strategy,5677
Campaign management,5678
Pricing strategies,5679
Performance marketing,5680
Subscription sales,5681
Group sales,5682
Telemarketing,5683
Direct mail,5684
Email marketing,5685
Social media marketing,5686
Paid digital advertising,5687
Traditional advertising,5688
Brand development,5689
Communications,5690
Budget management,5691
Tessitura CRM,5692
Microsoft Office products,5693
Prospect 2,5694
Event sales,5695
Grammar skills,5696
Proofreading skills,5697
Cloud Development,5698
Cloud Management,5699
Operational Experience,5700
Hiring and Developing Teams,5701
Open Source Databases,5702
Distributed Team Management,5703
CrossGeographical Collaboration,5704
Case Report Forms,5705
Study Management,5706
Patient Recruitment,5707
Monitoring Visits,5708
Source Data,5709
Clinical Issues,5710
Study Requirements,5711
Logs,5712
Site Initiation Visits,5713
Site Disease Group,5714
PI Oversight Meetings,5715
Multidisciplinary Teams,5716
Study Binders,5717
University Policies and Procedures,5718
Patient Data,5719
Screening,5720
Enrollment,5721
Adverse Events,5722
Deviations,5723
Tumor Measurement,5724
Concomitant Medication,5725
Delegation,5726
Sponsor Logs,5727
Protocol Logs,5728
Work Environment,5729
Professional Practice,5730
Medical Center,5731
High School Diploma or Equivalent,5732
No Experience Required,5733
Business Process,5734
Multivariate Regression,5735
Bayesian Inference,5736
Minimax Procedures,5737
Subjective Probability,5738
Expected Utility Analysis,5739
Operational Risk Analysis,5740
Uncertainty Evaluation,5741
MultiCriteria Decision Analysis,5742
Qualitative Comparative Analysis,5743
Causal Mapping,5744
Game Theory,5745
Decision Architecture,5746
Systems Architecture Analysis,5747
Organizational Analysis,5748
Structural Reform,5749
Supply Chain Analysis,5750
Multinational Best Practices Evaluation,5751
Business Process Analysis,5752
Use Cases,5753
Software Program Change Requests,5754
Technology Insertion,5755
Requirements Elicitation,5756
Stakeholder Analysis,5757
Data Munging,5758
Data and Feature Engineering,5759
Unstructured Text,5760
IBM Blue,5761
Oracle Big Data,5762
Statistical Network,5763
GraphBased Algorithms,5764
CloudBased Computing,5765
Visualizations,5766
Heuristic Techniques,5767
Descriptive Analytics,5768
Prescriptive Analytics,5769
Statistical Tests,5770
Financial Data Analyst,5771
Freight and Logistics,5772
Business Drivers and Trends,5773
Accounting/Finance/Business,5774
Power Query,5775
Business Applications,5776
Azure Blob,5777
Azure ADF,5778
Azure Key Vault,5779
Azure App Insights,5780
Database administration,5781
Geospatial Database,5782
Process Automation,5783
ETL platforms,5784
Esri Product Suite,5785
IT Customer Support,5786
Conceptual Modeling,5787
Program Operations,5788
Systems Support,5789
Integration and Test,5790
Specialty Engineering,5791
Product Lifecycle Management,5792
Agile PDM,5793
SolidWorks,5794
ClearCase,5795
Subversion,5796
Windchill,5797
EIA649C,5798
MILSTD973,5799
CMPIC,5800
NDIA,5801
Statements of Work,5802
Parts Lists,5803
Lean Six Sigma,5804
User administration,5805
Oracle Functional Setup Manager (FSM),5806
Oracle Fusion Configuration Package Management,5807
Oracle HCM cloud,5808
Oracle Fusion HCM administration,5809
Oracle SaaS applications,5810
Oracle SaaS environments,5811
FS polygraph,5812
Database Administrator (DBA),5813
Columbia Technology Partners,5814
JazzHR,5815
Network Engineering,5816
Routing,5817
Switching,5818
LAN/WAN/Datacenter Solutions,5819
IP Routing Protocols (BGP OSPF RIP),5820
Visio Professional,5821
Atlassian Jira Products,5822
QoS Configurations,5823
Cisco and Arista Routers/Switches,5824
Layer 2 Switching Protocols (Spanning Tree Trunking Etherchannel),5825
HSRP,5826
CBWFQ,5827
DSCP,5828
NAT/SNAT,5829
TCP/IP,5830
Multicast,5831
Ethernet,5832
EVPN,5833
MLAG,5834
CVP,5835
DNS/domain Services,5836
Python/Ansible/GITHUB,5837
Change Control Processes  Service Now,5838
Capacity Problems,5839
System Related Issues,5840
Risk Programs (Credit Market Financial Crimes Operational Regulatory Compliance),5841
Wells Fargo Policies and Procedures,5842
Risk and Compliance Obligations,5843
Proactive Monitoring,5844
Risk Identification,5845
Sound Risk Decisions,5846
Drug and Alcohol Policy,5847
SAP EAM/IAM,5848
SAP QM,5849
SAP S/4 HANA,5850
Siemens Teamcenter Quality Management System,5851
Cloud technology,5852
ETL/Middleware,5853
Semiconductor Fab Tool Maintenance,5854
Quality business processes,5855
MDM (Master Data Management) tools,5856
Supervised Learning,5857
Unsupervised Learning,5858
Timeseries Data,5859
Data Confidentiality,5860
Resourcefulness,5861
Data center management,5862
Systems maintenance,5863
Systems installation,5864
Systems updates,5865
Building records,5866
Electricity,5867
Racking,5868
Data center design,5869
Data center monitoring,5870
Customer escalations,5871
Inventory management,5872
Power configuration,5873
Power outages,5874
Malicious attacks,5875
Regulations,5876
Laws,5877
Data center development,5878
Data center installation,5879
Software monitoring,5880
Hardware monitoring,5881
Data center standards,5882
Data center systems,5883
Cloud Platforms (AWS GCP Azure),5884
C C++,5885
Big Data Frameworks,5886
Scenario Analysis,5887
Ethical Considerations in Data Science,5888
Engineering management (4+ years),5889
Software design,5890
Onboarding,5891
Employee development,5892
DNS,5893
Internet performance,5894
Internet security,5895
etcd,5896
Rook,5897
Ceph,5898
Consul,5899
Vault,5900
Embedded Systems,5901
FaultTolerant Distributed Runtime Systems,5902
DomainSpecific Languages,5903
Distributed Database Systems,5904
Autonomous Driving Runtime,5905
LargeScale Distributed Databases,5906
Model Training Systems,5907
Software/Hardware System Architecture,5908
OpenSource Data Platforms,5909
CloudBased Systems,5910
Low Level Platform BringUp,5911
Device Drivers,5912
Embedded Operating Systems,5913
Secure Data Transfer,5914
Compilers,5915
Configuration,5916
Administration,5917
System performance,5918
Requirements gathering,5919
Business needs,5920
Support,5921
IT service management,5922
Computer literacy,5923
Export control laws,5924
Mathematical modeling,5925
Demand forecasting,5926
Network optimization,5927
Replenishment,5928
Logistics planning,5929
Forecasting models,5930
Optimization models,5931
Linear programming (LP),5932
Mixedinteger linear programming (MILP),5933
Integer programming (IP),5934
Machine learning (ML),5935
Artificial intelligence (AI),5936
CPLEX,5937
Seaborn,5938
Medical Laboratory Scientist,5939
Clinical Laboratory Expertise,5940
Medical Technicians,5941
Blood Collection,5942
EKG,5943
Automated Laboratory Testing,5944
NonAutomated Laboratory Testing,5945
Variance Reporting,5946
Laboratory Information System,5947
Electronic Health Records,5948
New Test Methodologies,5949
New Instrumentation,5950
Associate Degree,5951
Chemical Science,5952
Physical Science,5953
Biological Science,5954
Medical Laboratory,5955
Clinical Laboratory,5956
Clinical Laboratory Experience,5957
Medical Technologist (MT),5958
Medical Laboratory Technician (MLT),5959
Infant,5960
Pediatric,5961
Adolescent,5962
Adult,5963
Geriatric,5964
OSHA Category I,5965
Bloodborne Pathogens,5966
Infectious Diseases,5967
Respirator,5968
Sitting,5969
Reaching,5970
Repetitive Actions,5971
Push/Pull,5972
Caffe,5973
Optimization Algorithms,5974
Digital Twins,5975
Industrial Processes,5976
Oil & Gas Downstream,5977
Energy Efficiency,5978
Cost Reduction,5979
Process Optimization,5980
Stata,5981
Qualitative Research,5982
Research Synthesis,5983
Brief Writing,5984
Blogging,5985
Public Speaking,5986
Stakeholder Engagement,5987
Policy Advocacy,5988
Bachelor's Degree in Education Public Policy/Administration,5989
4+ Years of Research Experience in Education Policy,5990
P12 Education Policy Expertise,5991
Federal and State Policy Context Understanding,5992
Large Dataset Manipulation,5993
Descriptive Analyses,5994
Equity Focus,5995
Oracle DBA,5996
EBS,5997
Oracle IPM,5998
EsBase,5999
IPM Imaging,6000
Database troubleshooting,6001
Database configuration,6002
Database implementation,6003
Database backups,6004
Database tuning,6005
Database performance monitoring,6006
Database capacity management,6007
Database automation,6008
Database security,6009
Database updates,6010
Database hotfixes,6011
Database code reviews,6012
MCSA,6013
MCSE  BI,6014
Oracle eBusiness Suite,6015
Situational Adaptability,6016
Tech Savvy,6017
Large Datasets,6018
Change and Integration Projects,6019
Agile Projects,6020
Hybrid Working,6021
M,6022
Elastic infrastructure,6023
Data architecture frameworks,6024
Reference data,6025
Master data,6026
Data scalability,6027
Data resiliency,6028
Logging,6029
Task management skills,6030
Ability to influence others,6031
Healthcare industry,6032
Azure certification,6033
AWS certification,6034
National Agency Check with Inquiries (NACI) background investigation,6035
Scikit learn,6036
Natural Language Understanding,6037
Image Classification,6038
Video Classification,6039
MultiModal Classification,6040
Content Moderation Systems,6041
D3.js,6042
Stakeholder Communication,6043
Ontology engineering,6044
Knowledge organization,6045
Semantic technology,6046
Information science,6047
Library science,6048
Computational linguistics,6049
Business strategy,6050
Enterprise semantic solutions,6051
Graph databases,6052
Reading comprehension,6053
Writing skills,6054
W3C standards,6055
SAP ECC,6056
Data Workstream,6057
Factory Model Concept,6058
Quality Standards,6059
Project Plan,6060
Status Reports,6061
Project Scope,6062
Project Communications,6063
BODS,6064
Syniti,6065
Information Steward,6066
LTMC,6067
LSMW,6068
SAP ADM,6069
AGILE,6070
SAFe,6071
Prince 2,6072
SAP SolMan,6073
English (written and spoken),6074
Life Sciences/Pharmaceutical,6075
Business Process Services,6076
Algorithm Selection,6077
5+ Years Experience,6078
Machine Learning Libraries,6079
Data Handling,6080
ETL pipelines,6081
Systems engineering,6082
Systems ownership,6083
Passion for vision,6084
Longterm thinking,6085
Fast shipping,6086
Iterative development,6087
Large accounting firm experience,6088
Financial workflows experience,6089
Corporate financial data,6090
Financial products,6091
OOPS concepts,6092
Multithreading,6093
Cloud Data stack,6094
DynamoDB,6095
Elastic Search,6096
PCI Data,6097
Design principles and patterns,6098
Design architecture review,6099
